COMMENT_ID,AUTHOR,DATE,CONTENT,CLASS,clean_text,pred_youtube,pred_twitter,pred_reviews,score_moyen,pred_consolidee
z13vhvu54u3ewpp5h04ccb4zuoardrmjlyk0k,ray benich,2015 06 05t18 05 16,the first billion viewed this because they thought it was really cool the other billion and a half came to see how stupid the first billion were,0,z13vhvu54u3ewpp5h04ccb4zuoardrmjlyk0k ray benich 2015 06 05t18 05 16 the first billion viewed this because they thought it was really cool the other billion and a half came to see how stupid the first billion were,0,0,negative,-0.3333333333333333,negative
z13iupjoosrpzlm5v04cf32q4oqizvsbkdo,jack other,2014 08 18t18 05 37,some people are very talented but some are more talented but there is no sponsor,1,z13iupjoosrpzlm5v04cf32q4oqizvsbkdo jack other 2014 08 18t18 05 37 some people are very talented but some are more talented but there is no sponsor,0,0,negative,-0.3333333333333333,negative
z13ccdmpbuuqc32bf04cj3xrcrrjsxozwtk0k,phemion23,2014 08 21t10 25 48,download and make money today,1,z13ccdmpbuuqc32bf04cj3xrcrrjsxozwtk0k phemion23 2014 08 21t10 25 48 download and make money today,0,0,negative,-0.3333333333333333,negative
z12tvfbi0sntvhgzw04cgf35lymwivhqepo0k,blondedbythelight703,2014 09 09t20 36 30,she s an old whore,0,z12tvfbi0sntvhgzw04cgf35lymwivhqepo0k blondedbythelight703 2014 09 09t20 36 30 she s an old whore,0,0,negative,-0.3333333333333333,negative
z122tnij5nmvhtqkx22jdnc40rzbulxwe04,jack lewandowski,2014 09 10t11 48 08,hi guys i sell jack daniel s hard back cover case for iphone 5 5s 5c 4s 4 6 old time with only 3 dollars on ebay,1,z122tnij5nmvhtqkx22jdnc40rzbulxwe04 jack lewandowski 2014 09 10t11 48 08 hi guys i sell jack daniel s hard back cover case for iphone 5 5s 5c 4s 4 6 old time with only 3 dollars on ebay,0,0,negative,-0.3333333333333333,negative
z12fx5xbxru0i3kzu04ccpm53yjqzvlr4q00k,dj enderman,2014 09 12t13 41 05,there is 7 bilion poeple on earth now stop being dumb,0,z12fx5xbxru0i3kzu04ccpm53yjqzvlr4q00k dj enderman 2014 09 12t13 41 05 there is 7 bilion poeple on earth now stop being dumb,0,0,negative,-0.3333333333333333,negative
z13ogjwqvuazsh0v123evnzipxyjx5fcv,enzoxdv9,2014 09 12t19 45 34,this video is very inaccurate a tiger would rip her face of,0,z13ogjwqvuazsh0v123evnzipxyjx5fcv enzoxdv9 2014 09 12t19 45 34 this video is very inaccurate a tiger would rip her face of,0,0,negative,-0.3333333333333333,negative
z12twzjoszz0xxuo304civmjxyjiv3hg5rw0k,mrcollingabriel,2014 09 20t00 50 13,this is fucking shit from the first notes that becomes clear complete and utter shit may god come and cleanse the earth of the complete and utter idiocy which is humankind,0,z12twzjoszz0xxuo304civmjxyjiv3hg5rw0k mrcollingabriel 2014 09 20t00 50 13 this is fucking shit from the first notes that becomes clear complete and utter shit may god come and cleanse the earth of the complete and utter idiocy which is humankind,0,0,negative,-0.3333333333333333,negative
z12zttujlvi5iptyo04cfnyq4rqeip0bpt40k,sarcataclysm,2014 09 20t23 11 39,at least she didn t get rid of her completely useless makeup,0,z12zttujlvi5iptyo04cfnyq4rqeip0bpt40k sarcataclysm 2014 09 20t23 11 39 at least she didn t get rid of her completely useless makeup,0,0,negative,-0.3333333333333333,negative
z13ighawfwy5y5t5a04ccnp5dozetzfpq0g,snipe last,2014 09 22t19 34 46,why the elephant have a broken horn,0,z13ighawfwy5y5t5a04ccnp5dozetzfpq0g snipe last 2014 09 22t19 34 46 why the elephant have a broken horn,0,0,negative,-0.3333333333333333,negative
z12xe1uw2sv3i1dm322nhrcazuitt3cjv04,ronnie cromer,2014 09 24t14 45 16,you are all sheep period this is terrible music,0,z12xe1uw2sv3i1dm322nhrcazuitt3cjv04 ronnie cromer 2014 09 24t14 45 16 you are all sheep period this is terrible music,0,0,negative,-0.3333333333333333,negative
z13derchioqxifr1m22pztjgvwuewvtz404,jane kaspar,2014 09 27t11 50 38,how old is katy perry,0,z13derchioqxifr1m22pztjgvwuewvtz404 jane kaspar 2014 09 27t11 50 38 how old is katy perry,0,0,negative,-0.3333333333333333,negative
z13mhf4b5pqigtmgp04cf3korzytgzwqwsg0k,rayana santos,2014 09 30t23 41 57,katy perry songs aren t that bad,0,z13mhf4b5pqigtmgp04cf3korzytgzwqwsg0k rayana santos 2014 09 30t23 41 57 katy perry songs aren t that bad,0,0,negative,-0.3333333333333333,negative
z121gdxzazm3cplce234g5uheyn4c5e4104,,2014 10 13t06 57 57,she is horrible at acting cringe worhty,0,z121gdxzazm3cplce234g5uheyn4c5e4104 2014 10 13t06 57 57 she is horrible at acting cringe worhty,0,0,negative,-0.3333333333333333,negative
z13lwnfyppu2ujssg23eezvyfnu3h3t4t04,rajesh bhat,2014 10 15t05 15 27,my honest opinion it s a very mediocre song nothing unique or special about her music lyrics or voice nothing memorable like billie jean or beat it before her millions of fans reply with hate comments i know this is a democracy and people are free to see what they want but then don t i have the right to express my opinion please don t reply with dumb comments lie if you don t like it don t watch it i just came here to see what s the buzz about 661 million views and didn t like what i saw ok,0,z13lwnfyppu2ujssg23eezvyfnu3h3t4t04 rajesh bhat 2014 10 15t05 15 27 my honest opinion it s a very mediocre song nothing unique or special about her music lyrics or voice nothing memorable like billie jean or beat it before her millions of fans reply with hate comments i know this is a democracy and people are free to see what they want but then don t i have the right to express my opinion please don t reply with dumb comments lie if you don t like it don t watch it i just came here to see what s the buzz about 661 million views and didn t like what i saw ok,0,0,negative,-0.3333333333333333,negative
z12gsvozdnffulgly23tdzyholacht41h,nleeklee polowtehow,2014 10 24t01 21 49,she is a fool this is a foolish video the lyrics are all about her and how great she is she is arrogant obviously but the thing is that there are a lot of idiots look how many hits this garnered the young stupid girls who listen to her are numbering in the millions i guess this video is a piece of trash why would anyone ever like it or listen to it because these stupid little girls have idiots for fathers and mothers and so they are going to turn into idiots also just like this stupid singer,0,z12gsvozdnffulgly23tdzyholacht41h nleeklee polowtehow 2014 10 24t01 21 49 she is a fool this is a foolish video the lyrics are all about her and how great she is she is arrogant obviously but the thing is that there are a lot of idiots look how many hits this garnered the young stupid girls who listen to her are numbering in the millions i guess this video is a piece of trash why would anyone ever like it or listen to it because these stupid little girls have idiots for fathers and mothers and so they are going to turn into idiots also just like this stupid singer,0,0,negative,-0.3333333333333333,negative
z12lznkqhkyysbznf222ft35zmy1shkb504,youngj,2014 10 29t11 28 58,people who believe in illuminati are stupid the same people believe that 911 was made by the american government,0,z12lznkqhkyysbznf222ft35zmy1shkb504 youngj 2014 10 29t11 28 58 people who believe in illuminati are stupid the same people believe that 911 was made by the american government,0,0,negative,-0.3333333333333333,negative
z12gjxa44vzxcfuqz04cjjmphmiyhzopcuk0k,elpaso1990tx,2014 11 05t17 37 25,i d rather hear some propa explicit gangsta rap insted of this garbage this song is trash,0,z12gjxa44vzxcfuqz04cjjmphmiyhzopcuk0k elpaso1990tx 2014 11 05t17 37 25 i d rather hear some propa explicit gangsta rap insted of this garbage this song is trash,0,0,negative,-0.3333333333333333,negative
z133v1lwfvzcvrlp004cgbnqivi4xnqwgbk,lrslzk,2014 11 06t15 58 58,i can t comprehend why this video has nearly 700 000 000 views some people found gangnam style funny so that explains its high view count but this is just an awful pop song i really have no clue on this one,0,z133v1lwfvzcvrlp004cgbnqivi4xnqwgbk lrslzk 2014 11 06t15 58 58 i can t comprehend why this video has nearly 700 000 000 views some people found gangnam style funny so that explains its high view count but this is just an awful pop song i really have no clue on this one,0,0,negative,-0.3333333333333333,negative
z120thzonkjsz3euu233jn0alpmcupqtk,xsilvermistx,2014 11 07t13 17 57,i ve figured out why i dislike this song it s supposed to be a power ballad right something that s uplifting and motivating by the end however the final chorus has no extra umph at the end and actually sounds just like the first one instead of crescendo ing into a powerful finish roar just says on the same wavelength it falls flat,0,z120thzonkjsz3euu233jn0alpmcupqtk xsilvermistx 2014 11 07t13 17 57 i ve figured out why i dislike this song it s supposed to be a power ballad right something that s uplifting and motivating by the end however the final chorus has no extra umph at the end and actually sounds just like the first one instead of crescendo ing into a powerful finish roar just says on the same wavelength it falls flat,0,0,negative,-0.3333333333333333,negative
z13auhswxvj3vl1ms22nhpbbrmetc1kvx,magpiedudegaming,2014 11 10t15 58 40,i hate videos like these with those poor animals,0,z13auhswxvj3vl1ms22nhpbbrmetc1kvx magpiedudegaming 2014 11 10t15 58 40 i hate videos like these with those poor animals,0,0,negative,-0.3333333333333333,negative
z124jvczaz3dxhnbc04cffk43oiugj25yzo0k,epic gaming,2015 05 28t20 07 20 610000,wierd but funny,0,z124jvczaz3dxhnbc04cffk43oiugj25yzo0k epic gaming 2015 05 28t20 07 20 610000 wierd but funny,0,0,negative,-0.3333333333333333,negative
z13rtrlxatfpfruxj04cd1hbizb4hv5jmf0,alex martin,2015 05 28t00 37 36 183000,i miss when people dressed like this,0,z13rtrlxatfpfruxj04cd1hbizb4hv5jmf0 alex martin 2015 05 28t00 37 36 183000 i miss when people dressed like this,0,0,negative,-0.3333333333333333,negative
z12lgx5xhnj2sdsy004cdhooyvfvd314dyk0k,goofygroova16,2015 05 26t20 03 52 314000,ahhh back when my life didn 39 t suck,0,z12lgx5xhnj2sdsy004cdhooyvfvd314dyk0k goofygroova16 2015 05 26t20 03 52 314000 ahhh back when my life didn 39 t suck,0,0,negative,-0.3333333333333333,negative
z13ydf2g2z3lz1ids22zy50ocn2hvxfn2,fertheboss1,2015 05 26t16 54 58 587000,they shuffle hard that they made an earthquake in nepal,0,z13ydf2g2z3lz1ids22zy50ocn2hvxfn2 fertheboss1 2015 05 26t16 54 58 587000 they shuffle hard that they made an earthquake in nepal,0,0,negative,-0.3333333333333333,negative
z13qwl2rznzohbhqy04ch3cy5tnihrkhlt40k,thejaynetts,2015 05 23t00 53 59 385000,never get old,0,z13qwl2rznzohbhqy04ch3cy5tnihrkhlt40k thejaynetts 2015 05 23t00 53 59 385000 never get old,0,0,negative,-0.3333333333333333,negative
z13mgxsztmn1hpam223tcxbglvi2wpx4o04,steven sachel,2015 05 21t01 24 34 058000,never gets old,0,z13mgxsztmn1hpam223tcxbglvi2wpx4o04 steven sachel 2015 05 21t01 24 34 058000 never gets old,0,0,negative,-0.3333333333333333,negative
z13ms12adsbdjbdds23nctrqsq2qhtose,angela alor,2015 05 20t19 53 57 924000,how do you put a picture for your image thingie,1,z13ms12adsbdjbdds23nctrqsq2qhtose angela alor 2015 05 20t19 53 57 924000 how do you put a picture for your image thingie,0,0,negative,-0.3333333333333333,negative
z125fx5glr2mwfycg22otzyjbvuod5yjx04,uncleltr,2015 05 20t01 50 18 209000,i miss this song,0,z125fx5glr2mwfycg22otzyjbvuod5yjx04 uncleltr 2015 05 20t01 50 18 209000 i miss this song,0,0,negative,-0.3333333333333333,negative
z13ftvvprmqnijnrr04cgrej5paxhp3ionk0k,chinmay jangid,2015 05 18t14 50 38 070000,5th most viewed video i guess,0,z13ftvvprmqnijnrr04cgrej5paxhp3ionk0k chinmay jangid 2015 05 18t14 50 38 070000 5th most viewed video i guess,0,0,negative,-0.3333333333333333,negative
z13yu32w3mrltv3qk04cjztj2wmos54qfss0k,emiliano maldonado,2015 05 17t15 38 50 015000,i hate it when laura bennett comes in,0,z13yu32w3mrltv3qk04cjztj2wmos54qfss0k emiliano maldonado 2015 05 17t15 38 50 015000 i hate it when laura bennett comes in,0,0,negative,-0.3333333333333333,negative
z12wyrji5vvpjp1ux23ufr0pzojkz1fwk04,dan19752008,2015 05 17t11 50 46 223000,what 39 s with the guys jacket 1 sleeve and a sleeveless arm,0,z12wyrji5vvpjp1ux23ufr0pzojkz1fwk04 dan19752008 2015 05 17t11 50 46 223000 what 39 s with the guys jacket 1 sleeve and a sleeveless arm,0,0,negative,-0.3333333333333333,negative
z12gg1xzcpijhj0s422ztz5iknucsduvl,daisy nieto,2015 05 16t18 16 00 954000,i shuffled while listening to this song the illness is spreading,0,z12gg1xzcpijhj0s422ztz5iknucsduvl daisy nieto 2015 05 16t18 16 00 954000 i shuffled while listening to this song the illness is spreading,0,0,negative,-0.3333333333333333,negative
z12pgtzpkxugxrgvr234y53aaofptbql4,alex ramsey,2015 05 16t17 29 57 194000,way was their a guy warring a robot head,0,z12pgtzpkxugxrgvr234y53aaofptbql4 alex ramsey 2015 05 16t17 29 57 194000 way was their a guy warring a robot head,0,0,negative,-0.3333333333333333,negative
z132cvvy1ob3ht2er23dundqdtertjmlg,theljc808,2015 02 10t19 48 56 558000,youtube comments in a nut shell br br first br 301 club br skip to a href and close your eyes br advertisements br like this comment for no reason br christianity arguements br other religious arguements br console wars br pcmasterace br trolls br quot how is there 1 million views on the this video if theres online 10 people on earth br complaints br pewdiepie fangirls br minecraft scrubs br r montageparodies br br br and any other shit,1,z132cvvy1ob3ht2er23dundqdtertjmlg theljc808 2015 02 10t19 48 56 558000 youtube comments in a nut shell br br first br 301 club br skip to a href and close your eyes br advertisements br like this comment for no reason br christianity arguements br other religious arguements br console wars br pcmasterace br trolls br quot how is there 1 million views on the this video if theres online 10 people on earth br complaints br pewdiepie fangirls br minecraft scrubs br r montageparodies br br br and any other shit,0,0,negative,-0.3333333333333333,negative
z13qfdrbsxfawpbzz04cclnxskurjhjwgas,filthy bardown,2015 02 04t11 47 27 653000,can i get views and subscribers for no reason,1,z13qfdrbsxfawpbzz04cclnxskurjhjwgas filthy bardown 2015 02 04t11 47 27 653000 can i get views and subscribers for no reason,0,0,negative,-0.3333333333333333,negative
z13eszqb3vejd3il423aslfyqnrzh5kto,malyka mason,2014 11 09t13 59 14 102000,check out this video on youtube it is a old track but it still bad,1,z13eszqb3vejd3il423aslfyqnrzh5kto malyka mason 2014 11 09t13 59 14 102000 check out this video on youtube it is a old track but it still bad,0,0,negative,-0.3333333333333333,negative
z12vxdzzds2kzzrzq04cdjc4ozq2szuyl5o,damax,2015 05 29t00 41 22 426000,almost 1 billion,0,z12vxdzzds2kzzrzq04cdjc4ozq2szuyl5o damax 2015 05 29t00 41 22 426000 almost 1 billion,0,0,negative,-0.3333333333333333,negative
z12bdbbiyljvspiop04cgxpzmz3fgn2zppw0k,susie johnson,2015 05 28t17 27 31 425000,no i hate the way u lie,0,z12bdbbiyljvspiop04cgxpzmz3fgn2zppw0k susie johnson 2015 05 28t17 27 31 425000 no i hate the way u lie,0,0,negative,-0.3333333333333333,negative
z12buhk4iou1g3jl322ts5mzltm4fdhpz04,royepperson,2015 05 28t00 59 58 305000,is that charlie from lost br,0,z12buhk4iou1g3jl322ts5mzltm4fdhpz04 royepperson 2015 05 28t00 59 58 305000 is that charlie from lost br,0,0,negative,-0.3333333333333333,negative
z13acfnbooefdzs4b04chtqjgyu0g5qqmgg,sean gormaly,2015 05 27t01 47 25 865000,is that charlie from lost,0,z13acfnbooefdzs4b04chtqjgyu0g5qqmgg sean gormaly 2015 05 27t01 47 25 865000 is that charlie from lost,0,0,negative,-0.3333333333333333,negative
z13zzjea3lrdfpk3323gttf4qtvwdbuhh04,zach myers,2015 05 26t19 46 46 819000,i hate rap and i like this song,0,z13zzjea3lrdfpk3323gttf4qtvwdbuhh04 zach myers 2015 05 26t19 46 46 819000 i hate rap and i like this song,0,0,negative,-0.3333333333333333,negative
z121i1eqppzph3eod04cixfgwknydnfzq3k,railn j sander,2015 05 26t05 32 15 041000,i guss this song is one of my worst fears in life to be with someone who abusive towered me and live with him,0,z121i1eqppzph3eod04cixfgwknydnfzq3k railn j sander 2015 05 26t05 32 15 041000 i guss this song is one of my worst fears in life to be with someone who abusive towered me and live with him,0,0,negative,-0.3333333333333333,negative
z13uutbriumnuj3rq04ccbvqlwjuj1srhyk0k,warcorpse666,2015 05 26t02 27 43 254000,sorry but eminmem is a worthless wife beating bastard,0,z13uutbriumnuj3rq04ccbvqlwjuj1srhyk0k warcorpse666 2015 05 26t02 27 43 254000 sorry but eminmem is a worthless wife beating bastard,0,0,negative,-0.3333333333333333,negative
z13sdfarvyi4trxew23owjhxfsv2zrmgw04,bigbird larry,2015 05 24t09 44 44 694000,i cried this song bringing back some hard memories,0,z13sdfarvyi4trxew23owjhxfsv2zrmgw04 bigbird larry 2015 05 24t09 44 44 694000 i cried this song bringing back some hard memories,0,0,negative,-0.3333333333333333,negative
z12vu5fysyb2vfbar04cex4q5ue2xb25epc0k,said abdesalam,2015 05 24t07 35 13 754000,song is bad,0,z12vu5fysyb2vfbar04cex4q5ue2xb25epc0k said abdesalam 2015 05 24t07 35 13 754000 song is bad,0,0,negative,-0.3333333333333333,negative
z120djlhizeksdulo23mj5z52vjmxlhrk04,murlock nightcrawler,2015 05 24t07 04 29 844000,charlie from lost,0,z120djlhizeksdulo23mj5z52vjmxlhrk04 murlock nightcrawler 2015 05 24t07 04 29 844000 charlie from lost,0,0,negative,-0.3333333333333333,negative
z12mt1p4mljosxzto224jzypky2henlbn04,sandeep singh,2015 05 23t17 51 58 957000,charlie from lost,0,z12mt1p4mljosxzto224jzypky2henlbn04 sandeep singh 2015 05 23t17 51 58 957000 charlie from lost,0,0,negative,-0.3333333333333333,negative
z13wtn0o5ueli5m4b04cdjnjqzb5xftz4hw,chelsea yun,2015 05 23t07 17 09 691000,i hate rap,0,z13wtn0o5ueli5m4b04cdjnjqzb5xftz4hw chelsea yun 2015 05 23t07 17 09 691000 i hate rap,0,0,negative,-0.3333333333333333,negative
z12oczujeqz2xn2lq234ijdzurmdynx5m04,quinn and mia channel mattyb101,2015 05 21t22 48 59 766000,so freaking sad,0,z12oczujeqz2xn2lq234ijdzurmdynx5m04 quinn and mia channel mattyb101 2015 05 21t22 48 59 766000 so freaking sad,0,0,negative,-0.3333333333333333,negative
z13zc5rw3l3vw1fey23rehuylwzfcx5rt04,seth ryan,2015 05 21t20 04 36 016000,almost a billion,0,z13zc5rw3l3vw1fey23rehuylwzfcx5rt04 seth ryan 2015 05 21t20 04 36 016000 almost a billion,0,0,negative,-0.3333333333333333,negative
z13isrygru30wbjmy23refqxdzizyp3xy04,ala fatah,2015 05 21t18 00 06 674000,is that megan fox,0,z13isrygru30wbjmy23refqxdzizyp3xy04 ala fatah 2015 05 21t18 00 06 674000 is that megan fox,0,0,negative,-0.3333333333333333,negative
z12kylpz1wzwgt0pd04cjptp4wjxjdeotnk0k,levi cole,2015 05 21t15 03 22 787000,almost to a billion,0,z12kylpz1wzwgt0pd04cjptp4wjxjdeotnk0k levi cole 2015 05 21t15 03 22 787000 almost to a billion,0,0,negative,-0.3333333333333333,negative
lneadw26bfsnko3teepmtxwplfophsskksqvjrsenu8,arrgh garry,nan,my friends wife earns 4000dollars a month you can do it do if you want to be a wwhore you can not get these type of wages for working from home on a pc taking surveys dont believe that shit just because yahoo and other are taking their money does not mean they are legit please like this so the msg gets thru to vulnerable people like eminem used to be,1,lneadw26bfsnko3teepmtxwplfophsskksqvjrsenu8 arrgh garry nan my friends wife earns 4000dollars a month you can do it do if you want to be a wwhore you can not get these type of wages for working from home on a pc taking surveys dont believe that shit just because yahoo and other are taking their money does not mean they are legit please like this so the msg gets thru to vulnerable people like eminem used to be,0,0,negative,-0.3333333333333333,negative
z12lxrwx2vmxwv4m422dz30wmzbjfji4r04,joao victor canassa,2015 05 20t17 41 30 002000,charlie from lost,0,z12lxrwx2vmxwv4m422dz30wmzbjfji4r04 joao victor canassa 2015 05 20t17 41 30 002000 charlie from lost,0,0,negative,-0.3333333333333333,negative
z12hc5yiuwr2sxml3230sxo4tofwftg1b,thefegi12,2015 05 19t22 30 57 239000,not bad,0,z12hc5yiuwr2sxml3230sxo4tofwftg1b thefegi12 2015 05 19t22 30 57 239000 not bad,0,0,negative,-0.3333333333333333,negative
z125dnzbqpyqxlghe04cdxsgaxnovjvbxq00k,uday kanwar,2015 05 19t19 30 58 135000,you can not hate eminem and nirvana trust me,0,z125dnzbqpyqxlghe04cdxsgaxnovjvbxq00k uday kanwar 2015 05 19t19 30 58 135000 you can not hate eminem and nirvana trust me,0,0,negative,-0.3333333333333333,negative
z12wuxjqmqjbyjab404cidxofne4ftup35c,trygve nilsen,2015 05 25t19 48 16 265000,i felt old when i realized that this song was 5 years old,0,z12wuxjqmqjbyjab404cidxofne4ftup35c trygve nilsen 2015 05 25t19 48 16 265000 i felt old when i realized that this song was 5 years old,0,0,negative,-0.3333333333333333,negative
